text,label
2000 లో తన రెండు ఆస్కార్ నామినేట్ చేసిన చిత్రాల నుండి అతను చాలా వాణిజ్యపరంగా వెళ్ళాడని భావించే సోడర్బర్గ్ అభిమానులకు పూర్తి ఫ్రంటల్ విరుగుడు.,pos
"ఇది కట్టుబాటు కంటే ఎక్కువ కోతగా మారుతుంది, కొంతమంది తెలివైన రచన మరియు తెలివిగా నటించినందుకు ధన్యవాదాలు.",pos
"మీరు సమంతాతో సమావేశాన్ని ఇష్టపడకపోవచ్చు, కానీ ఆమె అసంపూర్తిగా ఉన్న కథలో మీరు మీరే చూస్తారు.",pos
"క్లిష్టమైన చక్కదనం, సాహిత్య గీతవాదం మరియు లోతైన ఇంగితజ్ఞానం.",pos
అతను పనిచేసేటప్పుడు ఫోటోగ్రాఫర్ యొక్క వ్యూఫైండర్ ద్వారా మనం ఎప్పుడైనా చూస్తాము.,pos
"ఆలోచనాత్మక, రెచ్చగొట్టే మరియు వినోదాత్మకంగా.",pos
"చమత్కారమైన, హత్తుకునే మరియు బాగా వేగం.",pos
"లీ జియాంగ్-హయాంగ్ దానిని చాలా ప్రేమగా చెబుతుంది మరియు చాలా అందంగా చిత్రీకరిస్తుంది, దాని ద్వారా ఆకర్షించబడటానికి నేను సహాయం చేయలేకపోయాను.",pos
"అన్ని కథలను అనుసరించడానికి మీరు శ్రద్ధ వహించాలి, కానీ అవి ప్రతి ఆసక్తికరంగా ఉంటాయి. చలన చిత్రం బాగా చిత్రీకరించబడింది మరియు చాలా విషాదకరమైనది, మరియు క్రెడిట్స్ రోల్ అయిన తర్వాత ఆలోచించడం.",pos
దాని కోసం ఆనందించండి; మీరు తరువాత మిమ్మల్ని ద్వేషించవచ్చు.,pos
ప్రేమ మరియు అసూయ మరియు త్యాగం యొక్క అంతర్గత లయల యొక్క మ్యాప్ మాస్టర్ యొక్క స్థిరమైన స్ట్రోక్‌తో గీస్తారు.,pos
"ms sarcástica, divertida y demencial que su preecesora, es un buen ejemplo de lo que es el cine de entretenimiento puro y sin completejos.",pos
స్మార్ట్ స్క్రిప్ట్‌తో కూడిన మానసిక థ్రిల్లర్ మరియు వివరాలకు అబ్సెసివ్-కంపల్సివ్ దృష్టి.,pos
తరచుగా ఉల్లాసంగా ఉంటుంది.,pos
"గ్రాంట్ తన పరిపూర్ణతను పరిపూర్ణతకు ప్రదర్శిస్తుంది, కానీ తేలికపాటి కామెడీ తన బలమని భావించిన కొంతమందిని ఆశ్చర్యపరిచే నటన పరిధిని కూడా చూపిస్తుంది.",pos
"కొన్ని సమయాల్లో ఫన్నీ మరియు ఇతర సమయాల్లో నిజాయితీగా బహిర్గతం చేయడం, ఇద్దరు ప్రదర్శనకారులను ఒక చమత్కారమైన రూపం, వారు తమను తాము అక్కడే ఉంచుతారు ఎందుకంటే వారు చేసే పనులను వారు ఇష్టపడతారు.",pos
